year,week,date,home_team,home_conference,home_points,away_team,away_conference,away_points,significance,home_rank,away_rank,outlet
2013,12,2013-11-16 17:00:00+00:00,Illinois,Big Ten,35,Ohio State,Big Ten,60,ranked_matchup,,3.0,ESPN
2013,12,2013-11-16 17:00:00+00:00,Temple,American Athletic,36,UCF,American Athletic,39,ranked_matchup,,15.0,ESGP
2013,12,2013-11-16 17:00:00+00:00,Oklahoma,Big 12,48,Iowa State,Big 12,10,ranked_matchup,22.0,,FS1
2013,12,2013-11-16 17:00:00+00:00,Wisconsin,Big Ten,51,Indiana,Big Ten,3,ranked_matchup,17.0,,ESPN2
2013,12,2013-11-16 20:30:00+00:00,Duke,ACC,48,Miami,ACC,30,ranked_matchup,,24.0,ESPNU
2013,12,2013-11-16 20:30:00+00:00,Nebraska,Big Ten,28,Michigan State,Big Ten,41,ranked_matchup,,14.0,ESPN2
2013,12,2013-11-16 20:30:00+00:00,Texas,Big 12,13,Oklahoma State,Big 12,38,ranked_matchup,23.0,12.0,FOX
2013,12,2013-11-16 20:30:00+00:00,Auburn,SEC,43,Georgia,SEC,38,ranked_matchup,7.0,25.0,CBS
2013,12,2013-11-16 20:30:00+00:00,Florida State,ACC,59,Syracuse,ACC,3,ranked_matchup,2.0,,ESPN2
2013,12,2013-11-16 21:00:00+00:00,Oregon,Pac-12,44,Utah,Pac-12,21,ranked_matchup,6.0,,FS1
2013,12,2013-11-17 00:00:00+00:00,South Carolina,SEC,19,Florida,SEC,14,ranked_matchup,11.0,,ESPN2
2013,12,2013-11-17 00:00:00+00:00,Louisville,American Athletic,20,Houston,American Athletic,13,ranked_matchup,19.0,,ESPNU
2013,12,2013-11-17 00:20:00+00:00,Baylor,Big 12,63,Texas Tech,Big 12,34,ranked_matchup,4.0,,FOX
2013,12,2013-11-17 00:45:00+00:00,Mississippi State,SEC,7,Alabama,SEC,20,ranked_matchup,,1.0,ESPN
2013,12,2013-11-17 01:00:00+00:00,USC,Pac-12,20,Stanford,Pac-12,17,ranked_matchup,,5.0,ABC
2013,12,2013-11-17 02:30:00+00:00,Arizona State,Pac-12,30,Oregon State,Pac-12,17,ranked_matchup,21.0,,PAC12
2013,13,2013-11-21 01:00:00+00:00,Toledo,Mid-American,17,Northern Illinois,Mid-American,35,ranked_matchup,,20.0,ESPN2
2013,13,2013-11-22 00:30:00+00:00,UCF,American Athletic,41,Rutgers,American Athletic,17,ranked_matchup,17.0,,ESPN
2013,13,2013-11-23 17:00:00+00:00,Wake Forest,ACC,21,Duke,ACC,28,ranked_matchup,,25.0,ESPN2
2013,13,2013-11-23 17:00:00+00:00,Kansas State,Big 12,31,Oklahoma,Big 12,41,ranked_matchup,,22.0,FS1
2013,13,2013-11-23 17:00:00+00:00,Louisville,American Athletic,24,Memphis,American Athletic,17,ranked_matchup,21.0,,ESGP
2013,13,2013-11-23 17:00:00+00:00,Northwestern,Big Ten,6,Michigan State,Big Ten,30,ranked_matchup,,13.0,ESPNM
2013,13,2013-11-23 17:00:00+00:00,Clemson,ACC,52,The Citadel,Southern,6,ranked_matchup,7.0,,ESPN3
2013,13,2013-11-23 18:00:00+00:00,South Carolina,SEC,70,Coastal Carolina,Big South,10,ranked_matchup,12.0,,ESGP
2013,13,2013-11-23 19:00:00+00:00,Alabama,SEC,49,Chattanooga,Southern,0,ranked_matchup,1.0,,ESGP
2013,13,2013-11-23 20:30:00+00:00,Minnesota,Big Ten,7,Wisconsin,Big Ten,20,ranked_matchup,,16.0,ESPNM
2013,13,2013-11-23 20:30:00+00:00,LSU,SEC,34,Texas A&M,SEC,10,"ranked_matchup,upset_victory",18.0,9.0,CBS
2013,13,2013-11-23 20:30:00+00:00,Arizona,Pac-12,42,Oregon,Pac-12,16,ranked_matchup,,5.0,ESPN2
2013,13,2013-11-23 20:30:00+00:00,Ohio State,Big Ten,42,Indiana,Big Ten,14,ranked_matchup,4.0,,ESPN2
2013,13,2013-11-23 20:30:00+00:00,Florida State,ACC,80,Idaho,FBS Independents,14,ranked_matchup,2.0,,ESPNU
2013,13,2013-11-23 21:00:00+00:00,Stanford,Pac-12,63,California,Pac-12,13,ranked_matchup,10.0,,FS1
2013,13,2013-11-23 21:00:00+00:00,Fresno State,Mountain West,69,New Mexico,Mountain West,28,ranked_matchup,15.0,,
2013,13,2013-11-24 00:00:00+00:00,UCLA,Pac-12,33,Arizona State,Pac-12,38,"ranked_matchup,upset_victory",14.0,19.0,FOX
2013,13,2013-11-24 00:45:00+00:00,Ole Miss,SEC,10,Missouri,SEC,24,ranked_matchup,24.0,8.0,ESPN
2013,13,2013-11-24 01:00:00+00:00,Oklahoma State,Big 12,49,Baylor,Big 12,17,"ranked_matchup,upset_victory",11.0,3.0,ABC
2013,13,2013-11-24 02:30:00+00:00,Colorado,Pac-12,29,USC,Pac-12,47,ranked_matchup,,23.0,PAC12
2013,14,2013-11-27 00:00:00+00:00,Northern Illinois,Mid-American,33,Western Michigan,Mid-American,14,ranked_matchup,18.0,,ESPN2
2013,14,2013-11-29 19:30:00+00:00,LSU,SEC,31,Arkansas,SEC,27,ranked_matchup,15.0,,CBS
2013,14,2013-11-29 20:30:00+00:00,San José State,Mountain West,62,Fresno State,Mountain West,52,ranked_matchup,,16.0,CBSSN
2013,14,2013-11-30 00:00:00+00:00,Oregon,Pac-12,36,Oregon State,Pac-12,35,ranked_matchup,12.0,,FS1
2013,14,2013-11-30 01:00:00+00:00,UCF,American Athletic,23,South Florida,American Athletic,20,ranked_matchup,17.0,,ESPN
2013,14,2013-11-30 17:00:00+00:00,Michigan,Big Ten,41,Ohio State,Big Ten,42,ranked_matchup,,3.0,ABC
2013,14,2013-11-30 17:00:00+00:00,North Carolina,ACC,25,Duke,ACC,27,ranked_matchup,,24.0,ESPN2
2013,14,2013-11-30 17:00:00+00:00,Michigan State,Big Ten,14,Minnesota,Big Ten,3,ranked_matchup,11.0,,BTN
2013,14,2013-11-30 17:00:00+00:00,Florida,SEC,7,Florida State,ACC,37,ranked_matchup,,2.0,ESPNM
2013,14,2013-11-30 20:30:00+00:00,Wisconsin,Big Ten,24,Penn State,Big Ten,31,ranked_matchup,14.0,,ESPN
2013,14,2013-11-30 20:30:00+00:00,Auburn,SEC,34,Alabama,SEC,28,"ranked_matchup,upset_victory",4.0,1.0,CBS
2013,14,2013-11-30 20:30:00+00:00,TCU,Big 12,38,Baylor,Big 12,41,ranked_matchup,,9.0,ESPN2
2013,14,2013-12-01 00:00:00+00:00,Stanford,Pac-12,27,Notre Dame,FBS Independents,20,ranked_matchup,8.0,25.0,FOX
2013,14,2013-12-01 00:00:00+00:00,South Carolina,SEC,31,Clemson,ACC,17,"ranked_matchup,upset_victory",10.0,6.0,ESPN2
2013,14,2013-12-01 00:45:00+00:00,Missouri,SEC,28,Texas A&M,SEC,21,ranked_matchup,5.0,19.0,ESPNM
2013,14,2013-12-01 01:00:00+00:00,USC,Pac-12,14,UCLA,Pac-12,35,ranked_matchup,23.0,22.0,ABC
2013,14,2013-12-01 02:30:00+00:00,Arizona State,Pac-12,58,Arizona,Pac-12,21,ranked_matchup,13.0,,PAC12
2013,15,2013-12-06 00:30:00+00:00,Cincinnati,American Athletic,24,Louisville,American Athletic,31,ranked_matchup,,19.0,ESPN
2013,15,2013-12-07 01:00:00+00:00,Northern Illinois,Mid-American,27,Bowling Green,Mid-American,47,ranked_matchup,16.0,,ESPN2
2013,15,2013-12-07 17:00:00+00:00,Oklahoma State,Big 12,24,Oklahoma,Big 12,33,"ranked_matchup,upset_victory",6.0,18.0,ABC
2013,15,2013-12-07 17:00:00+00:00,SMU,American Athletic,13,UCF,American Athletic,17,ranked_matchup,,15.0,ESPN
2013,15,2013-12-07 20:30:00+00:00,Baylor,Big 12,30,Texas,Big 12,10,ranked_matchup,9.0,23.0,FOX
2013,15,2013-12-07 21:00:00+00:00,Auburn,SEC,59,Missouri,SEC,42,ranked_matchup,3.0,5.0,CBS
2013,15,2013-12-08 00:45:00+00:00,Arizona State,Pac-12,14,Stanford,Pac-12,38,ranked_matchup,11.0,7.0,ESPN
2013,15,2013-12-08 01:00:00+00:00,Florida State,ACC,45,Duke,ACC,7,ranked_matchup,1.0,20.0,ABC
2013,15,2013-12-08 01:17:00+00:00,Michigan State,Big Ten,34,Ohio State,Big Ten,24,"ranked_matchup,upset_victory",10.0,2.0,FOX
2013,15,2013-12-08 03:00:00+00:00,Fresno State,Mountain West,24,Utah State,Mountain West,17,ranked_matchup,24.0,,CBS
2013,1,2013-12-21 01:00:00+00:00,North Dakota State,MVFC,52,New Hampshire,CAA,14,bowl_game,,,ESPN2
2013,1,2013-12-21 19:00:00+00:00,Colorado State,Mountain West,48,Washington State,Pac-12,45,bowl_game,,,ESPN
2013,1,2013-12-21 19:05:00+00:00,Eastern Washington,Big Sky,31,Towson,CAA,35,bowl_game,,,ESPNU
2013,1,2013-12-21 20:30:00+00:00,USC,Pac-12,45,Fresno State,Mountain West,20,"bowl_game,ranked_matchup",24.0,,ABC
2013,1,2013-12-21 22:30:00+00:00,San Diego State,Mountain West,49,Buffalo,Mid-American,24,bowl_game,,,ESPN
2013,1,2013-12-22 02:00:00+00:00,Louisiana,Sun Belt,24,Tulane,Conference USA,21,bowl_game,,,ESPN
2013,1,2013-12-23 19:00:00+00:00,East Carolina,Conference USA,37,Ohio,Mid-American,20,bowl_game,,,ESPN
2013,1,2013-12-25 01:00:00+00:00,Oregon State,Pac-12,38,Boise State,Mountain West,23,"bowl_game,ranked_matchup,upset_victory",25.0,19.0,ESPN
2013,1,2013-12-26 23:00:00+00:00,Bowling Green,Mid-American,27,Pittsburgh,ACC,30,bowl_game,,,ESPN
2013,1,2013-12-27 02:30:00+00:00,Northern Illinois,Mid-American,14,Utah State,Mountain West,21,bowl_game,,,ESPN
2013,1,2013-12-27 19:30:00+00:00,Maryland,ACC,20,Marshall,Conference USA,31,bowl_game,,,ESPN
2013,1,2013-12-27 23:00:00+00:00,Minnesota,Big Ten,17,Syracuse,ACC,21,bowl_game,,,ESPN
2013,1,2013-12-28 02:30:00+00:00,Washington,Pac-12,31,BYU,FBS Independents,16,bowl_game,,,ESPN
2013,1,2013-12-28 17:00:00+00:00,Notre Dame,FBS Independents,29,Rutgers,American Athletic,16,"bowl_game,ranked_matchup",14.0,,ESPN
2013,1,2013-12-28 20:20:00+00:00,North Carolina,ACC,39,Cincinnati,American Athletic,17,bowl_game,,,ESPN
2013,1,2013-12-28 23:45:00+00:00,Louisville,American Athletic,36,Miami,ACC,9,"bowl_game,ranked_matchup",9.0,,ESPN
2013,1,2013-12-29 03:15:00+00:00,Kansas State,Big 12,31,Michigan,Big Ten,14,"bowl_game,ranked_matchup",,17.0,ESPN
2013,1,2013-12-30 16:45:00+00:00,Navy,FBS Independents,24,Middle Tennessee,Conference USA,6,bowl_game,,,ESPN
2013,1,2013-12-30 20:15:00+00:00,Georgia Tech,ACC,17,Ole Miss,SEC,25,bowl_game,,,ESPN
2013,1,2013-12-30 23:51:00+00:00,Texas,Big 12,7,Oregon,Pac-12,30,"bowl_game,ranked_matchup",15.0,3.0,ESPN
2013,1,2013-12-31 03:15:00+00:00,Texas Tech,Big 12,37,Arizona State,Pac-12,23,bowl_game,,,ESPN
2013,1,2013-12-31 17:30:00+00:00,Boston College,ACC,19,Arizona,Pac-12,42,bowl_game,,,ESPN
2013,1,2013-12-31 19:00:00+00:00,UCLA,Pac-12,42,Virginia Tech,ACC,12,"bowl_game,ranked_matchup",21.0,,CBS
2013,1,2013-12-31 21:00:00+00:00,Mississippi State,SEC,44,Rice,Conference USA,7,bowl_game,,,ESPN
2013,1,2014-01-01 01:00:00+00:00,Texas A&M,SEC,52,Duke,ACC,48,"bowl_game,ranked_matchup",7.0,,ESPN
2013,1,2014-01-01 17:00:00+00:00,North Texas,Conference USA,36,UNLV,Mountain West,14,bowl_game,,,ESPNU
2013,1,2014-01-01 17:00:00+00:00,Georgia,SEC,19,Nebraska,Big Ten,24,"bowl_game,ranked_matchup,upset_victory",5.0,18.0,ESPN2
2013,1,2014-01-01 18:00:00+00:00,LSU,SEC,21,Iowa,Big Ten,14,"bowl_game,ranked_matchup",12.0,,ESPN
2013,1,2014-01-01 18:00:00+00:00,South Carolina,SEC,34,Wisconsin,Big Ten,24,"bowl_game,ranked_matchup",6.0,23.0,ABC
2013,1,2014-01-01 22:00:00+00:00,Michigan State,Big Ten,24,Stanford,Pac-12,20,"bowl_game,ranked_matchup",,4.0,ESPN
2013,1,2014-01-02 01:30:00+00:00,Baylor,Big 12,42,UCF,American Athletic,52,bowl_game,,,ESPN
2013,1,2014-01-03 01:30:00+00:00,Alabama,SEC,31,Oklahoma,Big 12,45,"bowl_game,ranked_matchup,upset_victory",1.0,16.0,ESPN
2013,1,2014-01-04 01:00:00+00:00,Missouri,SEC,41,Oklahoma State,Big 12,31,"bowl_game,ranked_matchup",,13.0,FOX
2013,1,2014-01-04 01:30:00+00:00,Ohio State,Big Ten,35,Clemson,ACC,40,"bowl_game,ranked_matchup,upset_victory",2.0,8.0,ESPN
2013,1,2014-01-04 18:00:00+00:00,Houston,American Athletic,24,Vanderbilt,SEC,41,bowl_game,,,ESPN
2013,1,2014-01-04 19:00:00+00:00,North Dakota State,MVFC,35,Towson,CAA,7,bowl_game,,,ESPN2
2013,1,2014-01-06 02:00:00+00:00,Ball State,Mid-American,20,Arkansas State,Sun Belt,23,bowl_game,,,ESPN3
2013,1,2014-01-07 01:30:00+00:00,Auburn,SEC,31,Florida State,ACC,34,"bowl_game,ranked_matchup",,11.0,ESPN
2014,1,2014-08-28 22:00:00+00:00,South Carolina,SEC,28,Texas A&M,SEC,52,"ranked_matchup,upset_victory",9.0,21.0,SECN
2014,1,2014-08-29 00:00:00+00:00,Ole Miss,SEC,35,Boise State,Mountain West,13,ranked_matchup,18.0,,ESPNRM
2014,1,2014-08-29 02:30:00+00:00,Arizona State,Pac-12,45,Weber State,Big Sky,14,ranked_matchup,19.0,,PAC12
2014,1,2014-08-29 23:30:00+00:00,Michigan State,Big Ten,45,Jacksonville State,OVC,7,ranked_matchup,8.0,,BTN
2014,1,2014-08-30 16:00:00+00:00,Virginia,ACC,20,UCLA,Pac-12,28,ranked_matchup,,7.0,ESPN
2014,1,2014-08-30 16:00:00+00:00,Navy,FBS Independents,17,Ohio State,Big Ten,34,ranked_matchup,,5.0,CBSSN
2014,1,2014-08-30 19:30:00+00:00,Missouri,SEC,38,South Dakota State,MVFC,18,ranked_matchup,24.0,,ESPNU
2014,1,2014-08-30 19:30:00+00:00,Nebraska,Big Ten,55,Florida Atlantic,Conference USA,7,ranked_matchup,22.0,,BTN
2014,1,2014-08-30 19:30:00+00:00,Notre Dame,FBS Independents,48,Rice,Conference USA,17,ranked_matchup,17.0,,NBC
2014,1,2014-08-30 19:30:00+00:00,Alabama,SEC,33,West Virginia,Big 12,23,ranked_matchup,2.0,,ESPN3
2014,1,2014-08-30 20:00:00+00:00,Auburn,SEC,45,Arkansas,SEC,21,ranked_matchup,6.0,,SECN
2014,1,2014-08-30 20:00:00+00:00,Stanford,Pac-12,45,UC Davis,Big Sky,0,ranked_matchup,11.0,,PAC12
2014,1,2014-08-30 21:30:00+00:00,Georgia,SEC,45,Clemson,ACC,21,ranked_matchup,12.0,16.0,ESPN
2014,1,2014-08-30 22:00:00+00:00,North Carolina,ACC,56,Liberty,Big South,29,ranked_matchup,23.0,,ESPN3
2014,1,2014-08-30 23:00:00+00:00,Oklahoma,Big 12,48,Louisiana Tech,Conference USA,16,ranked_matchup,4.0,,
2014,1,2014-08-30 23:10:00+00:00,Kansas State,Big 12,55,Stephen F. Austin,Southland,16,ranked_matchup,20.0,,
2014,1,2014-08-30 23:30:00+00:00,USC,Pac-12,52,Fresno State,Mountain West,13,ranked_matchup,15.0,,ESPNRM
2014,1,2014-08-31 00:00:00+00:00,Oklahoma State,Big 12,31,Florida State,ACC,37,ranked_matchup,,1.0,ESPN3
2014,1,2014-08-31 01:00:00+00:00,LSU,SEC,28,Wisconsin,Big Ten,24,ranked_matchup,13.0,14.0,ESPN
2014,1,2014-08-31 02:30:00+00:00,Hawai'i,Mountain West,16,Washington,Pac-12,17,ranked_matchup,,25.0,CBSSN
2014,1,2014-08-31 02:30:00+00:00,Oregon,Pac-12,62,South Dakota,MVFC,13,ranked_matchup,3.0,,PAC12
2014,1,2014-08-31 23:30:00+00:00,Baylor,Big 12,45,SMU,American Athletic,0,ranked_matchup,10.0,,FS1
2014,2,2014-09-06 16:00:00+00:00,Toledo,Mid-American,24,Missouri,SEC,49,ranked_matchup,,24.0,ESPN
2014,2,2014-09-06 16:00:00+00:00,Iowa State,Big 12,28,Kansas State,Big 12,32,ranked_matchup,,20.0,FS1
2014,2,2014-09-06 16:00:00+00:00,Alabama,SEC,41,Florida Atlantic,Conference USA,0,ranked_matchup,2.0,,SECN
2014,2,2014-09-06 16:00:00+00:00,Nebraska,Big Ten,31,McNeese,Southland,24,ranked_matchup,19.0,,ESPNU
2014,2,2014-09-06 16:00:00+00:00,Wisconsin,Big Ten,37,Western Illinois,MVFC,3,ranked_matchup,18.0,,BTN
2014,2,2014-09-06 16:00:00+00:00,Tulsa,American Athletic,7,Oklahoma,Big 12,52,ranked_matchup,,4.0,ESPN3
2014,2,2014-09-06 16:30:00+00:00,Clemson,ACC,73,South Carolina State,MEAC,7,ranked_matchup,23.0,,ESGP
2014,2,2014-09-06 19:30:00+00:00,Stanford,Pac-12,10,USC,Pac-12,13,"ranked_matchup,upset_victory",13.0,14.0,ESPN3
2014,2,2014-09-06 20:30:00+00:00,Vanderbilt,SEC,3,Ole Miss,SEC,41,ranked_matchup,,15.0,ESPN
2014,2,2014-09-06 22:30:00+00:00,Oregon,Pac-12,46,Michigan State,Big Ten,27,ranked_matchup,3.0,7.0,FOX
2014,2,2014-09-06 23:00:00+00:00,New Mexico,Mountain West,23,Arizona State,Pac-12,58,ranked_matchup,,17.0,CBSSN
2014,2,2014-09-06 23:00:00+00:00,South Carolina,SEC,33,East Carolina,American Athletic,23,ranked_matchup,21.0,,ESPNU
2014,2,2014-09-06 23:00:00+00:00,Auburn,SEC,59,San José State,Mountain West,13,ranked_matchup,5.0,,ESPN2
2014,2,2014-09-06 23:00:00+00:00,Louisville,ACC,66,Murray State,OVC,21,ranked_matchup,25.0,,ESPN3
2014,2,2014-09-06 23:30:00+00:00,LSU,SEC,56,Sam Houston,Southland,0,ranked_matchup,12.0,,SECN
2014,2,2014-09-06 23:30:00+00:00,Florida State,ACC,37,The Citadel,Southern,12,ranked_matchup,1.0,,ESGP
2014,2,2014-09-06 23:30:00+00:00,Notre Dame,FBS Independents,31,Michigan,Big Ten,0,ranked_matchup,16.0,,NBC
2014,2,2014-09-06 23:30:00+00:00,Baylor,Big 12,70,Northwestern State,Southland,6,ranked_matchup,10.0,,
2014,2,2014-09-06 23:30:00+00:00,Texas A&M,SEC,73,Lamar,Southland,3,ranked_matchup,9.0,,SECN
2014,2,2014-09-07 00:00:00+00:00,Ohio State,Big Ten,21,Virginia Tech,ACC,35,ranked_matchup,8.0,,ESPN
2014,2,2014-09-07 00:00:00+00:00,North Carolina,ACC,31,San Diego State,Mountain West,27,ranked_matchup,21.0,,ESPNN
2014,2,2014-09-07 02:00:00+00:00,UCLA,Pac-12,42,Memphis,American Athletic,35,ranked_matchup,11.0,,PAC12
2014,3,2014-09-12 01:00:00+00:00,BYU,FBS Independents,33,Houston,American Athletic,25,ranked_matchup,25.0,,ESPN3
2014,3,2014-09-13 00:00:00+00:00,Buffalo,Mid-American,21,Baylor,Big 12,63,ranked_matchup,,8.0,ESPN
2014,3,2014-09-13 16:00:00+00:00,Missouri,SEC,38,UCF,American Athletic,10,ranked_matchup,20.0,,SECN
2014,3,2014-09-13 16:00:00+00:00,Ohio State,Big Ten,66,Kent State,Mid-American,0,ranked_matchup,22.0,,ESPN2
2014,3,2014-09-13 16:00:00+00:00,Virginia Tech,ACC,21,East Carolina,American Athletic,28,ranked_matchup,17.0,,ESPN
2014,3,2014-09-13 16:30:00+00:00,Virginia,ACC,23,Louisville,ACC,21,ranked_matchup,,21.0,ESGP
2014,3,2014-09-13 18:00:00+00:00,Oregon,Pac-12,48,Wyoming,Mountain West,14,ranked_matchup,2.0,,PAC12
2014,3,2014-09-13 19:30:00+00:00,South Carolina,SEC,38,Georgia,SEC,35,"ranked_matchup,upset_victory",24.0,6.0,CBS
2014,3,2014-09-13 20:00:00+00:00,Ole Miss,SEC,56,Louisiana,Sun Belt,15,ranked_matchup,14.0,,SECN
2014,3,2014-09-13 21:00:00+00:00,Stanford,Pac-12,35,Army,FBS Independents,0,ranked_matchup,15.0,,PAC12
2014,3,2014-09-13 22:00:00+00:00,Alabama,SEC,52,Southern Miss,Conference USA,12,ranked_matchup,3.0,,ESPN2
2014,3,2014-09-13 23:00:00+00:00,LSU,SEC,31,UL Monroe,Sun Belt,0,ranked_matchup,10.0,,ESPNU
2014,3,2014-09-13 23:30:00+00:00,Notre Dame,FBS Independents,30,Purdue,Big Ten,14,ranked_matchup,11.0,,NBC
2014,3,2014-09-14 00:00:00+00:00,Oklahoma,Big 12,34,Tennessee,SEC,10,ranked_matchup,4.0,,ABC
2014,3,2014-09-14 00:00:00+00:00,Boston College,ACC,37,USC,Pac-12,31,ranked_matchup,,9.0,ESPN3
2014,3,2014-09-14 00:15:00+00:00,Texas,Big 12,17,UCLA,Pac-12,20,ranked_matchup,,12.0,FOX
2014,3,2014-09-14 01:00:00+00:00,Texas A&M,SEC,38,Rice,Conference USA,10,ranked_matchup,7.0,,ESPN2
2014,3,2014-09-14 02:00:00+00:00,Colorado,Pac-12,24,Arizona State,Pac-12,38,ranked_matchup,,16.0,ESPNU
2014,4,2014-09-18 23:30:00+00:00,Kansas State,Big 12,14,Auburn,SEC,20,ranked_matchup,20.0,5.0,ESPNRM
2014,4,2014-09-20 16:00:00+00:00,Georgia,SEC,66,Troy,Sun Belt,0,ranked_matchup,13.0,,SECN
2014,4,2014-09-20 16:00:00+00:00,Wisconsin,Big Ten,68,Bowling Green,Mid-American,17,ranked_matchup,19.0,,ESPN2
2014,4,2014-09-20 16:00:00+00:00,Michigan State,Big Ten,73,Eastern Michigan,Mid-American,14,ranked_matchup,11.0,,BTN
2014,4,2014-09-20 19:30:00+00:00,Alabama,SEC,42,Florida,SEC,21,ranked_matchup,3.0,,CBS
2014,4,2014-09-20 19:30:00+00:00,BYU,FBS Independents,41,Virginia,ACC,33,ranked_matchup,21.0,,ESPN
2014,4,2014-09-20 19:30:00+00:00,SMU,American Athletic,6,Texas A&M,SEC,58,ranked_matchup,,6.0,ESPN3
2014,4,2014-09-20 20:00:00+00:00,Missouri,SEC,27,Indiana,Big Ten,31,ranked_matchup,18.0,,SECN
2014,4,2014-09-20 23:00:00+00:00,LSU,SEC,29,Mississippi State,SEC,34,ranked_matchup,8.0,,ESPN3
2014,4,2014-09-20 23:30:00+00:00,West Virginia,Big 12,33,Oklahoma,Big 12,45,ranked_matchup,,4.0,FOX
2014,4,2014-09-20 23:30:00+00:00,Vanderbilt,SEC,34,South Carolina,SEC,48,ranked_matchup,,14.0,SECN
2014,4,2014-09-21 00:00:00+00:00,Nebraska,Big Ten,41,Miami,ACC,31,ranked_matchup,24.0,,ESPN2
2014,4,2014-09-21 00:00:00+00:00,Florida State,ACC,23,Clemson,ACC,17,ranked_matchup,1.0,22.0,ABC
2014,4,2014-09-21 02:30:00+00:00,Washington State,Pac-12,31,Oregon,Pac-12,38,ranked_matchup,,2.0,ESPN
2014,5,2014-09-25 23:30:00+00:00,Oklahoma State,Big 12,45,Texas Tech,Big 12,35,ranked_matchup,24.0,,ESPN3
2014,5,2014-09-26 02:00:00+00:00,Arizona State,Pac-12,27,UCLA,Pac-12,62,ranked_matchup,15.0,11.0,ESPNRM
2014,5,2014-09-27 16:00:00+00:00,Georgia,SEC,35,Tennessee,SEC,32,ranked_matchup,12.0,,ESPN
2014,5,2014-09-27 16:00:00+00:00,Wisconsin,Big Ten,27,South Florida,American Athletic,10,ranked_matchup,19.0,,ESPNU
2014,5,2014-09-27 16:00:00+00:00,Kansas State,Big 12,58,UTEP,Conference USA,28,ranked_matchup,25.0,,
2014,5,2014-09-27 16:00:00+00:00,Michigan State,Big Ten,56,Wyoming,Mountain West,14,ranked_matchup,9.0,,ESPN2
2014,5,2014-09-27 19:30:00+00:00,Texas A&M,SEC,35,Arkansas,SEC,28,ranked_matchup,6.0,,CBS
2014,5,2014-09-27 19:30:00+00:00,NC State,ACC,41,Florida State,ACC,56,ranked_matchup,,1.0,ESPN2
2014,5,2014-09-27 20:00:00+00:00,Auburn,SEC,45,Louisiana Tech,Conference USA,17,ranked_matchup,5.0,,SECN
2014,5,2014-09-27 20:15:00+00:00,Washington,Pac-12,13,Stanford,Pac-12,20,ranked_matchup,,16.0,FOX
2014,5,2014-09-27 22:00:00+00:00,Ohio State,Big Ten,50,Cincinnati,American Athletic,28,ranked_matchup,22.0,,BTN
2014,5,2014-09-27 23:00:00+00:00,South Carolina,SEC,20,Missouri,SEC,21,ranked_matchup,13.0,,ESPN3
2014,5,2014-09-27 23:30:00+00:00,Ole Miss,SEC,24,Memphis,American Athletic,3,ranked_matchup,10.0,,ESGP
2014,5,2014-09-27 23:30:00+00:00,LSU,SEC,63,New Mexico State,Sun Belt,7,ranked_matchup,17.0,,SECN
2014,5,2014-09-28 00:00:00+00:00,Syracuse,ACC,15,Notre Dame,FBS Independents,31,ranked_matchup,,8.0,ABC
2014,5,2014-09-28 00:20:00+00:00,Iowa State,Big 12,28,Baylor,Big 12,49,ranked_matchup,,7.0,FOX
2014,5,2014-09-28 01:00:00+00:00,Nebraska,Big Ten,45,Illinois,Big Ten,14,ranked_matchup,21.0,,BTN
2014,5,2014-09-28 02:30:00+00:00,USC,Pac-12,35,Oregon State,Pac-12,10,ranked_matchup,18.0,,ESPNRM
2014,6,2014-10-03 02:30:00+00:00,Oregon,Pac-12,24,Arizona,Pac-12,31,ranked_matchup,2.0,,ESPN
2014,6,2014-10-04 02:15:00+00:00,BYU,FBS Independents,20,Utah State,Mountain West,35,ranked_matchup,18.0,,ESPN
2014,6,2014-10-04 16:00:00+00:00,Maryland,Big Ten,24,Ohio State,Big Ten,52,ranked_matchup,,20.0,ABC
2014,6,2014-10-04 16:00:00+00:00,East Carolina,American Athletic,45,SMU,American Athletic,24,ranked_matchup,22.0,,ESPNU
2014,6,2014-10-04 16:00:00+00:00,Mississippi State,SEC,48,Texas A&M,SEC,31,"ranked_matchup,upset_victory",12.0,6.0,ESPN
2014,6,2014-10-04 16:00:00+00:00,Oklahoma State,Big 12,37,Iowa State,Big 12,20,ranked_matchup,21.0,,FS1
2014,6,2014-10-04 19:30:00+00:00,Ole Miss,SEC,23,Alabama,SEC,17,"ranked_matchup,upset_victory",11.0,3.0,CBS
2014,6,2014-10-04 19:30:00+00:00,Texas,Big 12,7,Baylor,Big 12,28,ranked_matchup,,7.0,ESGP
2014,6,2014-10-04 19:30:00+00:00,Northwestern,Big Ten,20,Wisconsin,Big Ten,14,ranked_matchup,,17.0,ESPN2
2014,6,2014-10-04 19:30:00+00:00,Florida State,ACC,43,Wake Forest,ACC,3,ranked_matchup,1.0,,ESGP
2014,6,2014-10-04 19:30:00+00:00,TCU,Big 12,37,Oklahoma,Big 12,33,"ranked_matchup,upset_victory",25.0,4.0,FOX
2014,6,2014-10-04 19:30:00+00:00,Notre Dame,FBS Independents,17,Stanford,Pac-12,14,ranked_matchup,9.0,14.0,NBC
2014,6,2014-10-04 20:00:00+00:00,Georgia,SEC,44,Vanderbilt,SEC,17,ranked_matchup,13.0,,SECN
2014,6,2014-10-04 23:00:00+00:00,Kansas State,Big 12,45,Texas Tech,Big 12,13,ranked_matchup,23.0,,ESPNU
